1,1,5,2,2
22,15,18,16,18
17,31,25,35,45
26,26,22,88,32
49,36,69,56,36
26,52,77,35,64
30,84,65,66,57
63,54,70,208,75
20,58,49,36,74
62,83,50,70,64
62,74,21,97,16
65,97,306,107,59
33,51,45,162,65
53,85,126,153,65
37,123,155,141,27
74,129,168,429,116
110,149,148,521,49
64,82,158,307,96
105,42,124,175,103
111,114,126,175,136
66,46,177,53,80
137,105,67,220,218
15,83,194,192,169
114,206,207,332,229
114,102,109,170,61
123,168,236,273,267
65,237,55,116,45
166,239,151,203,244
54,271,197,206,176
180,303,185,180,194
72,365,77,236,196
192,337,298,229,227
147,440,237,133,260
119,425,248,233,163
87,86,149,120,90
215,759,528,228,231
162,451,204,273,123
404,386,272,236,185
297,42,357,31,96
276,332,282,345,204
145,200,95,258,156
232,325,238,315,145
64,97,126,254,400
182,346,266,357,383
235,264,78,99,84
273,286,282,216,172
490,379,391,74,104
370,409,250,377,233
208,493,276,287,115
184,407,390,267,210
112,426,397,416,63
238,580,380,506,405
266,170,566,293,197
229,285,429,572,276
267,53,234,546,37
265,929,457,539,295
120,186,241,414,242
211,391,875,708,289
959,133,858,415,56
290,470,604,370,474
296,442,620,142,326
384,468,595,374,538
156,255,141,386,128
328,522,454,389,658
202,405,666,579,419
404,496,688,488,493
253,504,420,653,180
565,491,366,663,595
589,544,324,450,480
437,463,365,542,719
471,429,200,430,328
492,347,474,517,1433
564,188,216,193,2082
447,549,506,348,978
290,481,441,83,185
468,458,577,672,725
232,161,196,567,374
370,345,374,717,594
681,34,85,414,636
464,512,700,550,794
381,520,522,239,471
557,452,477,527,515
140,671,514,637,201
660,493,807,528,601
912,182,802,486,506
389,652,2131,383,563
223,571,164,304,717
750,493,1272,596,4621
846,416,641,289,624
1046,447,734,743,673
1051,284,220,839,180
994,567,997,571,944
335,218,273,528,510
413,625,1002,584,1562
733,917,831,475,486
1080,487,938,511,885
745,350,686,234,707
526,439,496,431,1064
798,117,497,216,413
