1,2,2,3,1,1,1,2,1,1
24,12,11,11,10,11,11,11,10,13
18,18,20,15,4,4,4,48,4,22
32,33,37,28,19,22,22,31,18,24
18,47,21,11,28,34,12,22,27,36
30,40,20,19,20,30,36,30,29,39
35,35,8,7,53,41,41,34,7,44
46,35,50,37,39,51,63,35,44,47
57,25,139,51,21,29,24,58,30,43
89,49,106,43,55,182,42,35,33,45
68,98,36,19,55,14,66,62,12,39
46,57,131,57,57,57,69,76,55,61
20,39,35,31,64,63,64,31,30,34
68,118,115,50,72,65,80,65,49,42
71,55,99,69,39,70,85,69,35,20
72,145,100,73,76,72,88,71,70,74
41,56,89,60,61,38,106,86,39,38
82,77,96,85,159,77,78,63,134,91
34,99,335,23,193,80,27,86,120,24
81,168,224,85,85,90,123,104,122,183
110,148,128,63,51,53,72,76,48,35
85,189,106,106,90,107,96,112,102,89
56,307,116,57,121,97,118,125,23,106
115,389,277,102,101,131,122,119,134,130
80,123,267,106,59,77,64,103,132,122
124,100,147,91,139,82,99,99,100,118
103,53,72,50,128,148,138,35,25,37
160,128,151,130,116,131,130,132,113,144
153,87,74,86,42,138,68,53,74,160
179,106,173,91,112,106,156,140,119,161
180,39,196,38,40,99,80,144,158,158
183,147,156,161,154,147,147,146,160,170
92,74,77,81,136,74,173,115,150,81
195,118,126,177,138,118,145,138,191,152
49,184,91,152,154,143,61,39,175,67
203,153,148,181,156,146,146,162,159,160
240,75,75,77,164,74,171,116,139,98
251,140,192,141,184,112,112,128,191,210
129,114,196,205,179,216,33,204,221,110
322,224,189,199,231,192,221,222,254,217
136,120,187,264,99,83,99,146,170,100
322,201,137,238,143,169,193,154,161,233
84,248,117,39,171,211,38,54,106,90
257,241,251,230,214,214,190,175,271,189
418,190,82,149,109,108,104,171,224,178
261,247,212,317,145,273,211,196,147,232
68,301,217,435,227,230,112,133,108,39
320,475,229,372,229,397,269,240,232,258
253,247,106,126,180,164,224,111,111,272
274,242,180,241,250,224,211,259,164,249
110,117,205,229,60,62,113,230,49,282
226,222,227,361,238,269,206,233,241,230
128,101,111,98,265,171,256,87,248,123
170,185,179,260,182,373,271,167,225,252
132,279,313,69,288,179,247,26,323,115
241,266,261,265,263,337,248,293,256,265
300,146,187,241,129,172,139,229,114,265
206,229,673,230,341,375,199,303,265,231
88,76,107,233,354,1819,594,287,216,87
683,277,291,464,336,313,359,321,295,340
387,433,146,233,299,211,289,301,198,126
551,296,762,342,316,1957,356,292,217,261
175,148,103,352,398,1804,337,397,143,326
375,304,491,315,327,361,312,336,350,335
287,293,245,345,232,177,177,165,145,231
239,318,366,360,326,593,411,277,289,268
345,336,514,515,121,181,191,310,354,152
341,293,471,333,290,371,289,351,350,355
215,207,166,546,147,284,418,235,138,165
323,312,398,565,335,396,575,238,355,275
323,41,219,183,152,487,441,341,89,254
524,383,383,336,336,565,401,378,677,483
187,401,275,370,281,165,385,316,160,719
514,352,359,585,347,351,250,277,338,379
112,331,301,67,170,81,88,340,185,235
448,391,360,390,410,403,302,315,315,640
344,218,335,377,169,194,513,182,174,280
403,379,493,226,408,300,284,287,402,302
32,83,489,29,195,206,52,406,360,221
494,463,561,405,409,416,501,408,398,495
248,216,320,455,416,188,465,305,194,308
451,323,305,384,601,367,349,399,358,387
524,95,381,394,499,111,380,360,211,456
454,405,374,404,496,415,391,405,410,565
878,183,147,212,422,172,466,142,202,164
537,365,255,271,686,416,389,437,446,412
574,221,110,107,393,476,40,39,220,225
745,437,503,401,593,425,728,401,489,591
319,389,369,174,484,340,389,248,371,290
457,376,402,445,691,679,572,406,435,477
677,164,159,444,653,449,139,218,533,295
458,408,420,361,757,1013,848,443,488,885
356,295,345,468,170,292,412,214,221,654
409,539,358,584,500,913,734,489,486,583
749,226,51,213,250,907,774,208,101,231
476,451,462,510,508,974,639,632,462,483
263,225,247,264,398,725,759,257,393,386
613,506,455,624,485,416,581,430,390,682
256,164,126,279,654,118,291,118,474,182
499,471,541,574,653,592,770,562,410,533
359,193,635,644,602,294,738,674,350,551
750,510,583,317,599,566,767,375,463,320
571,471,63,475,751,526,955,465,268,483
707,514,554,509,755,518,829,572,570,518
289,225,555,317,473,434,452,209,454,441
424,352,995,383,377,446,660,502,503,457
588,97,623,86,520,287,726,149,250,242
712,553,589,468,537,916,484,478,494,454
437,202,568,201,234,384,586,583,414,239
512,545,365,432,327,759,426,678,548,417
78,121,590,254,793,622,566,563,71,526
627,557,538,589,769,957,536,613,591,528
594,466,256,234,499,563,404,276,239,644
616,582,563,466,525,481,402,437,417,412
258,920,550,132,128,522,207,118,492,143
721,556,622,501,514,587,597,523,507,519
255,489,661,539,434,298,276,272,241,362
650,475,631,464,576,638,380,419,368,384
357,637,569,219,250,533,664,239,141,946
868,919,550,622,598,546,633,579,595,638
642,339,246,404,629,613,303,578,253,486
610,752,784,565,606,481,489,584,661,771
108,907,546,864,216,606,145,634,602,108
1008,546,665,1093,608,543,628,675,630,621
674,628,922,334,192,172,520,438,291,720
773,821,565,416,465,451,1014,807,623,588
154,607,650,310,149,631,80,203,147,795
725,743,671,663,624,643,2111,778,859,745
542,687,696,522,628,312,1139,556,337,623
625,605,569,638,634,721,1097,469,662,469
258,728,148,613,153,632,912,271,360,772
682,718,617,667,677,599,1094,609,588,733
395,672,237,492,242,413,1202,404,629,233
1216,694,428,552,662,455,697,555,468,517
576,628,678,827,997,139,656,130,613,682
822,655,690,755,1028,994,771,694,770,657
337,668,280,352,684,380,303,541,627,667
676,698,671,685,727,742,508,497,461,527
222,172,187,786,385,717,668,649,318,256
770,564,612,1106,1118,699,586,715,648,700
414,527,793,653,401,420,593,359,433,491
418,820,559,1998,603,791,1597,813,712,1254
428,692,368,277,822,698,604,351,148,66
765,698,830,1686,767,703,910,771,679,835
715,324,585,1283,515,534,634,317,625,441
538,594,657,944,527,627,579,657,581,887
702,177,770,789,150,465,153,215,609,742
756,677,891,826,773,844,648,665,605,787
346,274,464,751,404,303,720,758,494,780
688,716,806,708,486,522,535,435,649,930
165,405,395,822,772,823,297,772,352,210
845,891,729,816,691,718,783,835,997,932
697,371,415,433,371,310,334,446,331,1063
709,707,620,1234,542,835,774,618,734,600
238,780,206,1590,191,701,149,647,757,512
685,827,808,766,895,942,657,844,784,905
814,390,263,408,425,397,838,378,776,569
841,871,810,875,646,595,807,775,593,682
414,801,827,856,204,874,844,791,758,1057
871,823,759,1344,811,784,790,869,808,836
405,695,749,935,390,418,825,482,420,927
914,855,924,722,637,811,752,645,1005,772
843,297,822,450,199,906,323,221,872,845
765,726,801,898,803,821,790,807,917,738
825,304,509,908,336,864,869,587,333,364
889,542,1118,921,856,836,895,951,517,592
971,861,870,899,118,887,939,912,459,808
835,865,845,1457,855,812,813,865,1020,805
366,705,573,833,369,411,621,807,822,853
741,872,814,886,659,659,710,752,1014,679
1509,171,885,366,421,776,310,753,147,214
800,846,804,862,735,788,751,853,957,921
406,1593,331,820,417,726,463,969,737,989
1117,1080,545,983,822,753,675,931,1105,1133
987,647,191,864,915,472,393,415,386,226
