1,3,3,2,3
28,18,17,23,10
5,36,21,7,25
28,32,171,136,18
27,68,78,118,17
37,30,61,162,29
43,50,37,14,18
36,71,68,172,36
48,21,85,116,21
34,35,72,97,51
56,59,69,125,29
60,58,127,209,62
51,80,114,38,40
65,94,83,297,73
48,61,16,191,80
108,88,394,266,81
125,61,85,269,42
126,76,188,357,97
107,146,219,286,85
87,162,235,646,81
41,137,156,85,80
72,108,199,1092,65
102,21,242,325,15
146,103,413,311,112
154,74,406,526,80
125,211,423,576,81
128,42,323,446,142
133,175,299,1281,170
134,180,349,201,42
190,182,616,627,147
39,13,209,467,144
148,193,291,508,146
139,115,136,295,162
118,118,256,250,253
248,51,179,319,233
206,185,633,311,191
238,203,137,246,183
207,114,259,410,151
217,31,248,431,163
309,292,1941,413,316
349,112,168,238,289
274,247,276,407,147
49,147,151,103,39
260,226,387,463,210
87,119,189,284,502
173,160,236,445,213
129,101,144,822,281
247,226,643,4565,295
565,116,493,1932,146
277,212,534,751,170
244,245,392,415,273
287,231,323,1068,218
450,193,248,692,449
298,340,553,344,525
178,68,572,1292,363
301,263,598,863,521
222,301,420,222,336
298,319,2196,860,315
299,306,2376,579,77
288,251,855,406,317
397,402,584,536,93
516,175,343,596,315
325,14,161,183,278
313,311,389,823,377
272,561,167,501,237
386,339,281,466,329
330,251,78,330,78
392,372,678,589,321
272,272,727,324,275
402,467,417,546,232
342,492,429,357,355
384,445,471,899,363
283,232,309,369,197
322,481,344,2050,270
354,587,88,1294,66
547,347,381,524,398
372,193,222,459,195
389,326,448,332,336
249,545,581,735,450
518,547,545,2265,524
426,306,452,633,368
322,434,767,577,314
131,244,237,491,522
419,827,439,963,616
269,412,249,658,285
495,519,377,860,426
304,444,269,819,446
525,679,586,813,594
282,676,276,374,423
343,658,425,379,402
172,183,1071,171,222
540,589,1028,859,588
466,239,516,286,244
485,592,979,319,401
507,597,232,444,525
535,500,860,938,507
281,539,612,472,548
646,647,1040,913,391
110,180,360,963,106
425,608,905,901,519
337,430,709,494,517
511,501,877,1433,470
90,207,582,914,542
679,511,812,833,553
228,237,707,501,263
498,519,518,349,449
101,214,840,327,178
790,1267,634,450,710
732,352,307,180,560
535,509,786,380,552
385,680,560,267,551
698,721,777,534,544
367,646,354,271,266
508,1397,866,548,489
347,574,841,584,119
744,555,1051,605,567
303,406,437,212,507
451,1817,977,803,401
118,2057,1202,741,757
540,781,923,905,542
551,414,796,718,243
489,420,1031,1675,507
605,340,595,167,532
1053,876,834,1104,609
268,506,303,552,224
1170,769,1303,731,396
632,125,342,575,301
1041,1026,1071,1283,709
569,1325,613,676,787
829,971,588,922,610
236,1926,746,321,735
752,2319,887,714,702
241,1361,992,1017,410
420,888,854,1051,785
647,210,166,210,777
724,1806,1513,763,887
467,803,1179,409,426
507,1421,1508,1625,535
161,376,350,966,305
813,1399,1540,1159,1031
222,1488,752,319,502
507,2258,937,872,568
323,654,207,1215,490
696,7061,1079,832,1433
720,2811,589,752,447
633,1551,842,751,535
827,1482,711,271,815
849,1592,903,735,951
293,2266,451,363,743
459,1718,447,457,548
795,739,223,351,922
902,1586,1249,683,893
535,833,853,325,949
510,1051,1205,663,721
188,247,1411,584,204
734,1641,1618,1476,797
328,478,557,339,535
669,570,1456,1246,769
230,188,1877,1197,30
787,863,2592,981,964
392,750,2589,725,788
613,777,2855,714,759
405,756,1668,1054,196
709,889,1529,1014,837
511,818,644,334,835
531,1501,1503,931,913
796,1040,985,1466,380
839,905,1837,841,831
948,426,1661,677,416
752,1124,1304,1042,626
391,713,796,885,749
1251,1660,1408,867,985
500,822,1427,970,478
555,1700,1125,903,762
881,894,1159,446,953
900,1521,980,867,930
644,1328,911,681,439
1486,1067,1436,833,927
919,1242,821,847,1085
1027,1612,1863,950,793
926,581,696,397,500
554,1004,963,887,974
926,742,1213,1083,939
942,1690,1631,940,934
381,1180,1529,500,829
707,1057,1020,678,832
351,532,1548,1037,940
1174,847,1304,1594,995
1312,1534,900,464,983
1046,1252,749,1002,1070
999,81,1937,459,230
1014,1983,1533,999,1207
515,945,1447,929,972
794,1717,1250,887,968
362,1848,524,900,963
999,3230,888,923,1056
1015,2142,426,1050,467
1019,1450,625,1081,1014
431,2110,472,501,1070
991,2361,1218,1028,1038
751,1351,628,431,796
1203,2405,1115,1063,1135
352,788,1209,460,738
978,1469,1168,912,1417
351,2283,578,627,709
783,2303,630,844,839
1011,277,491,1016,318
1054,2808,1067,1045,1074
767,721,981,509,601
779,1044,759,765,861
390,2006,1047,434,1046
1079,1616,1070,1024,921
637,1140,391,1252,568
1286,1609,1041,871,700
1098,3063,1560,1047,1113
1031,1896,1648,1099,1030
1022,1906,1053,1371,610
1418,1826,1593,1426,1456
1166,2042,1537,1865,291
1321,2270,1751,897,941
650,2538,761,411,330
1084,994,2049,1285,1092
1440,1129,2845,1211,1113
1302,3006,2652,1202,1447
751,1233,838,527,536
1636,1413,1638,844,1152
678,1815,2169,425,1067
1264,2492,2031,1208,1156
2058,2349,828,434,635
2637,1672,1650,732,995
2121,2835,1317,1328,279
1310,3623,1472,1560,1293
670,967,1617,825,627
1333,972,1506,927,968
859,2435,848,1025,975
2209,2180,1193,966,1257
1845,1702,1749,929,924
1346,1656,1265,1162,906
1382,1814,698,776,1331
1984,1480,2198,1232,1300
1842,1495,1258,1057,950
1249,1941,1462,1229,916
2842,835,684,242,306
2378,1430,1796,1105,1249
1679,3279,825,773,1202
1544,1336,1973,1252,2524
2124,1739,2449,1293,100
1696,1649,2122,1274,1279
854,1709,1729,1264,630
2167,6958,1036,1464,986
888,3165,1048,628,352
1975,1534,1942,1390,1330
994,1235,1228,1465,760
1650,2580,2712,1318,1287
1994,2648,344,1336,305
5768,1725,1463,1803,1308
2401,1743,1030,1085,976
2197,2139,2184,1745,979
581,1440,754,542,1433
2440,2315,1168,1179,1628
1086,1043,717,620,707
2179,1239,1792,1798,1497
2706,503,1286,795,1414
4511,2085,2377,2734,1911
994,986,1895,1383,955
2416,1475,1474,1390,1773
1883,2425,893,1366,1509
3496,1574,2677,2150,1609
2752,799,1627,726,1982
2047,2041,1781,1137,1567
3150,1170,1301,175,1534
1918,6504,3610,1553,1494
2065,1880,1184,1418,751
1897,5368,1549,1132,1171
404,2842,1539,317,1242
2350,2462,1773,1192,1231
958,1629,712,699,1541
2720,2164,1593,1837,1538
6591,464,2324,1492,380
3413,1787,2413,1323,1437
2738,595,1118,746,1434
3139,1780,1482,1174,1268
1077,751,645,1189,319
