1,1,2,1,1
104,351,370,390,314
77,362,331,363,319
76,408,335,370,316
199,431,360,633,324
92,814,336,401,355
120,1360,402,1711,369
126,880,382,369,350
106,1022,376,409,377
126,436,6374,423,436
129,403,919,400,384
131,712,976,413,383
138,816,630,422,421
140,427,610,604,433
947,899,612,403,423
422,692,424,413,466
649,501,409,480,447
507,483,465,414,479
504,450,2667,449,751
534,491,495,505,430
491,948,857,466,448
531,1387,638,465,468
519,1219,440,469,433
647,1405,485,492,445
643,548,447,583,520
558,564,458,484,475
691,560,452,2248,489
4675,1059,608,540,500
983,704,511,496,661
647,740,518,559,481
1322,1368,508,538,472
1098,530,507,511,468
562,656,527,564,496
738,1234,539,615,487
687,696,532,535,492
3455,534,2446,535,590
993,843,522,545,570
1106,511,519,650,506
589,545,632,583,525
556,1308,546,554,832
625,734,700,573,569
543,2043,545,595,533
621,949,689,555,534
1385,594,597,572,544
1460,903,610,573,624
1346,700,566,1913,1060
838,1034,634,635,845
671,615,587,690,2463
1217,833,641,605,656
813,660,624,746,926
1183,582,604,670,946
1024,575,602,672,972
745,869,645,599,895
699,880,618,636,665
809,639,2210,694,842
820,3169,632,648,899
1080,877,669,663,685
1870,713,635,657,675
743,1349,606,635,662
1542,1042,660,631,680
1755,756,670,617,658
833,828,903,687,2801
717,926,712,737,654
743,1460,675,694,719
777,3758,695,2096,692
3035,1238,823,814,735
1190,1685,707,492,716
1654,1083,699,851,692
2105,949,719,776,775
796,702,685,734,725
757,1272,665,788,726
737,1255,667,731,748
1153,724,878,696,783
1203,735,1112,700,754
956,3931,694,763,714
892,1349,716,757,696
876,1234,719,798,731
824,827,913,730,738
832,733,790,783,2182
880,1178,868,899,736
1611,809,1045,2341,836
974,786,851,849,805
805,1014,851,870,765
843,775,807,949,798
782,1207,791,859,861
1102,1074,881,767,807
1047,1425,939,814,797
1087,1182,800,822,815
1217,1221,851,837,762
1037,1153,781,902,1330
1107,1344,795,856,820
1373,1079,804,890,790
1589,1009,843,781,783
1687,881,927,804,783
1010,1177,944,1034,2318
2344,2172,952,821,870
1378,1260,912,920,891
1387,866,913,884,859
1117,974,930,903,902
1357,895,915,1017,921
1129,952,990,1169,996
1701,1355,2659,971,908
1358,942,1100,912,907
1090,1230,1096,946,949
1062,1043,994,971,996
1124,1317,970,1044,973
1179,1135,938,976,966
1205,1639,1183,1053,1053
1130,949,959,1108,955
1046,1060,1024,1348,1117
2402,1404,1051,1010,1091
1053,1076,976,1035,915
1196,1191,991,1756,940
1097,992,986,1094,1018
1188,2025,1042,1057,1006
1004,1005,994,960,1060
2183,4268,1076,1153,1005
1387,1182,1016,1002,1027
1061,956,1035,1130,1072
995,1597,1053,3383,1058
988,1001,1221,1729,994
1198,1093,1233,1533,1072
1113,1047,1094,1602,1140
1236,1003,1103,1308,1041
1039,1009,1079,1218,1004
1296,1019,1178,1361,1086
1078,2301,1195,1208,1143
1026,1069,1050,1415,1027
1126,1177,1121,1372,1074
1118,1325,1049,1077,1102
