0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,3,1,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,2,0,1,0,0
1,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0
10,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0
1,2,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,12
0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,1,0,0
0,1,1,0,1,0,0,1,0,0
0,1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,1,0,1
0,0,0,0,1,0,0,1,0,0
0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,1,0,0
1,1,1,0,0,1,0,1,0,0
12,1,1,0,0,0,1,1,0,1
3,1,1,1,0,1,1,2,0,0
4,1,0,0,0,2,0,1,1,1
3,0,1,1,1,1,0,1,1,1
1,1,0,0,0,1,0,0,1,1
1,1,0,0,0,0,1,0,1,1
1,2,0,1,0,1,0,0,1,0
1,2,0,1,1,0,1,0,0,1
2,1,1,1,1,0,1,0,0,1
1,1,1,0,0,1,0,1,0,0
1,2,1,1,1,1,0,1,1,1
1,2,0,1,1,1,1,1,1,0
1,2,0,0,1,1,0,1,0,1
1,3,1,1,0,1,10,1,1,0
2,2,1,1,1,1,0,1,0,0
2,1,1,1,1,1,1,1,1,0
8,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,2,1,1,1,1,1,2,1,1
1,2,1,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,2,1
2,1,1,1,1,1,1,1,1,1
4,1,1,1,1,4,1,1,1,2
3,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
10,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,2,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,3,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4
1,1,1,1,1,1,1,2,3,1
1,1,2,1,1,1,1,1,2,1
1,3,3,1,1,1,1,1,3,1
